ID,EID,Original_Sentence,Modal_Verb,Marked_Sentence_English,Marked_Sentence_Japanese,Source_Modal,Tested_Modal,Transformation_Strategy,Transformation_Category,Palmer_Annotations,Quirk_Annotations,Palmer_Expected,Quirk_Expected,Grammaticality_Expected,Completed,Annotation_Notes,Grammaticality_Explanation,Repair_Status
4e8ec297294c7799259f6c489530da77b162aa75b2d52133fa7d5bef8bf46377_alt_could,4e8ec297294c7799259f6c489530da77b162aa75b2d52133fa7d5bef8bf46377,"I was watching my cousin, who is only 13- years- old, being a pretty good motherly figure towards my 7- year- old nephew while were hanging out today. It is interesting to see how well she performs at a young age when dealing with kids, and how patient she stays when most adults would not be able to",could,"I was watching my cousin, who is only 13‑years‑old, being a pretty good motherly figure towards my 7‑year‑old nephew while we were hanging out today. It is interesting to see how well she performs at a young age when dealing with kids, and how patient she stays when most adults *could* not be able to.","",would,could,conditional_to_ability_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'could'. Strategy: conditional_to_ability_substitution. Please verify grammaticality and classify modal categories.,"The modal *could* is correctly used in the past‑tense modal form, placed after the subject *most adults* and before the complement *not be able to*. While the construction *could not be able to* is somewhat redundant, it is still grammatically acceptable and does not violate any rules of modal usage.",api
4e8ec297294c7799259f6c489530da77b162aa75b2d52133fa7d5bef8bf46377_alt_may,4e8ec297294c7799259f6c489530da77b162aa75b2d52133fa7d5bef8bf46377,"I was watching my cousin, who is only 13- years- old, being a pretty good motherly figure towards my 7- year- old nephew while were hanging out today. It is interesting to see how well she performs at a young age when dealing with kids, and how patient she stays when most adults would not be able to",may,"I was watching my cousin, who is only 13- years- old, being a pretty good motherly figure towards my 7- year- old nephew while were hanging out today. It is interesting to see how well she performs at a young age when dealing with kids, and how patient she stays when most adults *may* not be able to","",would,may,conditional_to_permission_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'may'. Strategy: conditional_to_permission_substitution. Please verify grammaticality and classify modal categories.,"The modal *may* is correctly used in the negative construction *may not be able to*, with the infinitive *be able to* following it. There is no agreement or placement error with the modal itself.",""
4e8ec297294c7799259f6c489530da77b162aa75b2d52133fa7d5bef8bf46377_alt_might,4e8ec297294c7799259f6c489530da77b162aa75b2d52133fa7d5bef8bf46377,"I was watching my cousin, who is only 13- years- old, being a pretty good motherly figure towards my 7- year- old nephew while were hanging out today. It is interesting to see how well she performs at a young age when dealing with kids, and how patient she stays when most adults would not be able to",might,"I was watching my cousin, who is only 13- years- old, being a pretty good motherly figure towards my 7- year- old nephew while were hanging out today. It is interesting to see how well she performs at a young age when dealing with kids, and how patient she stays when most adults *might* not be able to","",would,might,conditional_to_possibility,entailment,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'might'. Strategy: conditional_to_possibility. Please verify grammaticality and classify modal categories.,"The modal *might* is correctly used in the present modal sense, with the negated construction *might not be able to*. Modal verbs do not agree with the subject, so the plural subject *most adults* is fine. The form, placement, and clause context of *might* are grammatical. The incomplete clause after it is outside the marked span and does not affect the modal’s acceptability.",""
4e8ec297294c7799259f6c489530da77b162aa75b2d52133fa7d5bef8bf46377_alt_must,4e8ec297294c7799259f6c489530da77b162aa75b2d52133fa7d5bef8bf46377,"I was watching my cousin, who is only 13- years- old, being a pretty good motherly figure towards my 7- year- old nephew while were hanging out today. It is interesting to see how well she performs at a young age when dealing with kids, and how patient she stays when most adults would not be able to",must,"I was watching my cousin, who is only 13- years- old, being a pretty good motherly figure towards my 7- year- old nephew while were hanging out today. It is interesting to see how well she performs at a young age when dealing with kids, and how patient she stays when most adults *must* not be able to","",would,must,conditional_to_necessity_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'must'. Strategy: conditional_to_necessity_substitution. Please verify grammaticality and classify modal categories.,"The modal *must* is correctly placed before the negative *not* and before the infinitive *be able to*. Its form and agreement are appropriate for the clause ""most adults must not be able to"".",""
4e8ec297294c7799259f6c489530da77b162aa75b2d52133fa7d5bef8bf46377_alt_shall,4e8ec297294c7799259f6c489530da77b162aa75b2d52133fa7d5bef8bf46377,"I was watching my cousin, who is only 13- years- old, being a pretty good motherly figure towards my 7- year- old nephew while were hanging out today. It is interesting to see how well she performs at a young age when dealing with kids, and how patient she stays when most adults would not be able to",shall,"I was watching my cousin, who is only 13- years- old, being a pretty good motherly figure towards my 7- year- old nephew while were hanging out today. It is interesting to see how well she performs at a young age when dealing with kids, and how patient she stays when most adults *shall not* be able to","",would,shall,conditional_to_obligation_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'shall'. Strategy: conditional_to_obligation_substitution. Please verify grammaticality and classify modal categories.,"The modal construction *shall not* is a correct form (modal + negative particle). It is placed appropriately after the subject *most adults* and functions as a future‑or‑formal modal in the subordinate clause. While *shall* is somewhat formal or archaic in contemporary English, it is still grammatically acceptable in this context.",api
4e8ec297294c7799259f6c489530da77b162aa75b2d52133fa7d5bef8bf46377_alt_should,4e8ec297294c7799259f6c489530da77b162aa75b2d52133fa7d5bef8bf46377,"I was watching my cousin, who is only 13- years- old, being a pretty good motherly figure towards my 7- year- old nephew while were hanging out today. It is interesting to see how well she performs at a young age when dealing with kids, and how patient she stays when most adults would not be able to",should,"I was watching my cousin, who is only 13- years- old, being a pretty good motherly figure towards my 7- year- old nephew while were hanging out today. It is interesting to see how well she performs at a young age when dealing with kids, and how patient she stays when most adults *should* not be able to","",would,should,conditional_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'should'. Strategy: conditional_to_advice_substitution. Please verify grammaticality and classify modal categories.,"The modal *should* is in the correct form, placed appropriately before the negation *not*, and agrees with the plural subject *most adults*. It correctly expresses an expectation that adults are not able to do something. The surrounding clause is incomplete, but that does not affect the grammaticality of the modal itself.",""
4e8ec297294c7799259f6c489530da77b162aa75b2d52133fa7d5bef8bf46377_alt_will,4e8ec297294c7799259f6c489530da77b162aa75b2d52133fa7d5bef8bf46377,"I was watching my cousin, who is only 13- years- old, being a pretty good motherly figure towards my 7- year- old nephew while were hanging out today. It is interesting to see how well she performs at a young age when dealing with kids, and how patient she stays when most adults would not be able to",will,"I was watching my cousin, who is only 13- years- old, being a pretty good motherly figure towards my 7- year- old nephew while were hanging out today. It is interesting to see how well she performs at a young age when dealing with kids, and how patient she stays when most adults *will* not be able to","",would,will,conditional_to_prediction_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'will'. Strategy: conditional_to_prediction_substitution. Please verify grammaticality and classify modal categories.,"The modal *will* is correctly formed, placed after the plural subject *most adults*, and agrees with the future‑tense sense of the clause. Its use in the phrase *will not be able to* is grammatically acceptable, even though the clause is incomplete without a following complement.",""
4e8ec297294c7799259f6c489530da77b162aa75b2d52133fa7d5bef8bf46377_alt_ought_to,4e8ec297294c7799259f6c489530da77b162aa75b2d52133fa7d5bef8bf46377,"I was watching my cousin, who is only 13- years- old, being a pretty good motherly figure towards my 7- year- old nephew while were hanging out today. It is interesting to see how well she performs at a young age when dealing with kids, and how patient she stays when most adults would not be able to",ought to,"I was watching my cousin, who is only 13- years- old, being a pretty good motherly figure towards my 7- year- old nephew while were hanging out today. It is interesting to see how well she performs at a young age when dealing with kids, and how patient she stays when most adults *ought to* not be able to","",would,ought to,conditional_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'ought to'. Strategy: conditional_to_advice_substitution. Please verify grammaticality and classify modal categories.,"The modal ""ought to"" is correctly placed before the infinitive ""not be able to"" and agrees with the plural subject ""most adults."" While the construction ""ought to not be able to"" is somewhat awkward and less common than ""ought not to be able to,"" it is still grammatically acceptable.",""
dde802ed58ac7436dd4b72ee9f31f5b773921e58e98554ec3b76d75da6aee944_orig,dde802ed58ac7436dd4b72ee9f31f5b773921e58e98554ec3b76d75da6aee944,I Am so sorry.. I wish I could fix that for you.,could,I Am so sorry.. I wish I *could* fix that for you.,"",could,could,original,original,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",dynamic,ability,yes,1,Original sentence from dataset. Modal: 'could'. Verified and complete.,"",""
dde802ed58ac7436dd4b72ee9f31f5b773921e58e98554ec3b76d75da6aee944_alt_can,dde802ed58ac7436dd4b72ee9f31f5b773921e58e98554ec3b76d75da6aee944,I Am so sorry.. I wish I could fix that for you.,can,I Am so sorry.. I wish I *can fix* that for you.,"",could,can,ability_strengthening,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,no,0,Modal substitution: 'could' → 'can'. Strategy: ability_strengthening. Please verify grammaticality and classify modal categories.,"After *wish* to express a hypothetical or desired ability, the modal should be in the past form (*could*). *I wish I can fix that for you* is ungrammatical; the correct form is *I wish I could fix that for you*.",api
dde802ed58ac7436dd4b72ee9f31f5b773921e58e98554ec3b76d75da6aee944_alt_may,dde802ed58ac7436dd4b72ee9f31f5b773921e58e98554ec3b76d75da6aee944,I Am so sorry.. I wish I could fix that for you.,may,I Am so sorry.. I wish I *may be able to* fix that for you.,"",could,may,ability_to_permission,entailment,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,no,0,Modal substitution: 'could' → 'may'. Strategy: ability_to_permission. Please verify grammaticality and classify modal categories.,"After *wish* the modal *may* is not used to express a hypothetical ability. The standard forms are *could* or *might* (e.g., ""I wish I could fix that for you""). Therefore the phrase *may be able to* is ungrammatical in this context.",api
